Site Code,Site Name,Latitude,Longitude,COLLECTION_SYSTEM,collection_sys_description,MasterStationID,MasterStationName,CollectionStationName,RETRIES,SEQ_NO,COMMENTS,LAT,LON,STATION_TYPE,COMMON_DESC,DIVERTING_WORKS,MEASURING_DEVICE,RECORD_RATING,SYSTEM_NAME,UNITS_ID,OWNER_NAME,CAPTURE_SEQ_NO,ANALOG_CHANNEL,LOW_FLOW,HIGH_FLOW,DEVICE_TYPE,OWNER_PHONE,REALTIME_INCLUDE,CORRECTED_DATA,STATUS,SYSTEM_GROUP,SYSTEM_SUBGROUP,ADDRESS_ID,DataEntryMethod,DataLogger,DatasetType,SeriesVerifiedBy,SeriesVerifiedDate,SiteState,SiteType,SiteVerifiedBy,SiteVerifiedDate,Telemetry
10166605,"JORDAN RIVER AT LEHI BRIDGE NEAR LEHI, UTAH",40.3871724,-111.9052123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167000,"JORDAN RIVER AT NARROWS NEAR LEHI, UTAH",40.4438384,-111.9221572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167001,"JORDAN RIVER STATION NO 1. @ NARROWS, UT.",40.4438384,-111.9221572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167100,EAST JORDAN CANAL @ JORDON NARROWS NR BLUFFDALE,40.4446717,-111.9241017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167101,"COM FLOW-EAST JORDAN CANAL, UTAH & S L CANAL",40.44439396,-111.9221572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167105,E JORDAN CNL @ LITTLE COTTNWD CR NR SANDY (US),40.62161446,-111.8571563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167106,E JORDAN CNL @ LITTLE COTTNWD CR NR SANDY (DS),40.62217,-111.8560452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167118,"E JORDAN CNL @ MIDDLE FK TANNER DITCH, NR MURRAY",40.6405032,-111.8316001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167122,UPPER CANAL @ 5800 SOUTH (TOLCATE LN) NR MURRAY,40.6460588,-111.8077106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167125,UPPER CANAL @ WILD ROSE LN NR SALT LAKE CITY,40.69133596,-111.8329894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167127,"UPPER CANAL @ MILL CREEK (2000 EAST) NR SLC, UT",40.69439148,-111.833545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167130,E JRDN CNL @ MIDDLE FK OF TANNER DITCH NR MURRAY,40.57467067,-111.8318775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167141,JORDAN & S L CNL @ LTTL COTTNWD CR NR MURRAY (US),40.6318921,-111.8621565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167142,JORDAN & S L CNL @ LTTL COTTNWD CR NR MURRAY (DS),40.63216988,-111.8613232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167145,JORDAN & S L CNL @ BIG COTTONWD CR NR MURRAY (US),40.6568919,-111.8302113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167146,JORDAN & S L CNL @ BIG COTTONWD CR NR MURRAY (DS),40.6582808,-111.827989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167147,JORDAN & SALT LAKE CNL @ MILL CREEK NR SLC   (US),40.69300254,-111.8499344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167148,JORDAN & SALT LAKE CNL @ MILL CREEK NR SLC   (DS),40.69355809,-111.8499344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167149,JORDAN & S L CNL @ ZENITH AVE NR S L CITY,40.70772456,-111.8585459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167160,UTAH & SL CNL @ JORDAN NARROWS NR BLUFFDALE,40.4446716,-111.9407689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167170,"BUTTERFIELD CREEK NEAR LARK, UTAH",40.50777778,-112.1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167180,"DIXIE VALLEY-BMP-NEAR WEST JORDAN, UTAH",40.63272498,-111.97716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167220,BELLS CANYON CONDUIT 1000 E. 110000 S.,40.55383749,-111.8552114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167230,JORDAN RIVER @ 90TH S NR MIDVALE,40.58744798,-111.9127133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167240,90TH SOUTH CONDUIT @ JORDAN RIVER NR MIDVALE,40.58772575,-111.9124355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167242,"I-215 MEDIAN DRAIN AT JORDAN RIVER NR MURRAY, UT",40.6360585,-111.9202139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167244,"OVERLAND FLOW OUTFALL-BMP-NR MIDVALE, UTAH",40.5880035,-111.9124355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167300,"JORDAN RIVER @ 5800 SOUTH NR SALT LAKE CITY, UT",40.64522505,-111.9224362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167450,"LTL COTTONWOOD CR @TANNER FLT CPGD NR ALTA, UT",40.56994975,-111.7007608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167499,"LITTLE COTTONWOOD CREEK (CHANNEL) NEAR SLC, UT",40.5777263,-111.7979877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167500,"LITTLE COTTONWOOD CREEK NR SALT LAKE CITY, UT",40.5777263,-111.7979877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167700,"LITTLE COTTONWOOD CREEK @ 2050 EAST NR SLC, UT",40.6080036,-111.8315999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167800,LITTLE COTTONWOOD CREEK @ CRESTWOOD PARK @ SLC,40.61439238,-111.8429892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10168000,LITTLE COTTONWOOD CREEK @ JORDAN RIVER NR SLC,40.66430556,-111.898861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10168150,"BIG COTTONWOOD CR @ SILVER FORK NR BRIGHTON, UT",40.62939459,-111.6060339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10168200,"BIG COTTONWOOD CR @ ARGENTA NR BRIGHTON, UT",40.64189336,-111.6785382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10168300,"TAILRACE AT STAIRS PLANT NEAR SALT LAKE CITY, UT",40.62381707,-111.752173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10168499,"BIG COTTONWOOD CREEK NR SALT LAKE CITY, UT",40.6185592,-111.782154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10168500,BIG COTTONWOOD CR NR SALT LAKE CITY UTAH,40.6185592,-111.7818763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10168800,"BIG COTTONWOOD CREEK @ 5550 SOUTH NR SLC, UT",40.6560586,-111.8241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10168832,"NEFFS CREEK ABOVE WASATCH BLVD NR SLC, UT",40.6813362,-111.7965994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10168840,HOLLADAY DRN @ 4800 S @ BIG COTTONWD CR NR MURRAY,40.6652251,-111.8402117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10169000,BIG COTTONWOOD CREEK BELOW CREEKSIDE PARK,40.6652251,-111.8402117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10169500,"BIG COTTONWOOD CR @ JORDAN RIVER NR S L CITY, UT",40.68078027,-111.9038248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10169800,"MILL CREEK ABOVE ELBOW FORK NR SALT LAKE CITY, UT",40.70633659,-111.6902065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10169999,"MILL CREEK (CHANNEL) NEAR SALT LAKE CITY, UT",40.68883617,-111.78271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10170000,"MILL CREEK NEAR SALT LAKE CITY, UTAH",40.68883617,-111.78271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10170250,"MILL CREEK @ JORDAN RIVER NR SALT LAKE CITY, UT",40.70855767,-111.9199366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10170490,"COM FLW JORDAN RIVER & SURPLUS CANAL @ SLC, UT",40.72689076,-111.9266037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10170500,"SURPLUS CANAL @ SALT LAKE CITY, UT",40.72755556,-111.927361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10170700,"NORTH POINT CONSOLIDATED CANAL @ S L CITY, UT",40.7727234,-111.9791058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10170750,"SURPLUS CANAL @ NORTH TEMPLE @ SALT LAKE CITY, UT",40.77161238,-111.9674388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10170900,"2100 SOUTH CONDUIT @ JORDAN RIVER @ S L CITY, UT",40.72716854,-111.9257703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10171000,"JORDAN RIVER @ 1700 SOUTH @ SALT LAKE CITY, UT",40.73355737,-111.9232703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10171305,"PARLEYS CR ABV ALEXANDER CR NR SALT LAKE CITY, UT",40.7485581,-111.6879848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10171500,"PARLEYS CREEK NEAR SALT LAKE CITY, UTAH",40.7166136,-111.7840992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10171600,"PARLEYS CR @ SUICIDE ROCK NR SALT LAKE CITY, UT",40.7096692,-111.7974329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10171900,"EMIGRATION CR BLW BURR FORK NR SALT LAKE CITY, UT",40.78716886,-111.7129863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172000,"EMIGRATION CREEK NEAR SALT LAKE CITY, UTAH",40.74994645,-111.813267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172200,"RED BUTTE CREEK AT FORT DOUGLAS, NEAR SLC, UT",40.77994627,-111.806045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172220,"RED BUTTE CR BLW RESERVOIR NR SALT LAKE CITY, UT",40.7743907,-111.816323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172350,1300 SOUTH CONDUITS @ JORDAN RIVER COMBINED FLOWS,40.74161285,-111.9177146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172370,EIGHTH SOUTH CONDUIT @ JORDAN RIVER @ S L CITY,40.7516127,-111.9210481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172371,SO CONDUIT OF 8TH SO CONDUITS @ JORDAN RIV @ SLC,40.75439048,-111.922437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172372,MID CONDUIT OF 8TH SO CONDUITS @ JORDAN RIV @ SLC,40.75439048,-111.922437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172373,"NO CONDUIT OF 8TH SO CONDUITS @ JORDAN RIV, @ SLC",40.75439048,-111.922437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172400,"CITY CREEK ABV WASATCH DRIVE NR SALT LAKE CITY, UT",40.79244589,-111.8771585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172500,"CITY CREEK NEAR SALT LAKE CITY, UTAH",40.79244589,-111.8771585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172550,"JORDAN RIVER @ 5TH NORTH @ SALT LAKE CITY, UT",40.7802235,-111.938549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172552,"NINTH WEST CONDUIT AT 536 NORTH, AT SLC",40.7813347,-111.9168818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172600,"JORDAN RIVER @ CUDAHY LANE NR SALT LAKE CITY, UT",40.84734444,-111.9540278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172624,"STORM DRAIN AT INTERNATIONAL CENTER NEAR SLC, UT",40.77938989,-112.008829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172630,GOGGIN DRAIN NEAR MAGNA UTAH,40.81661107,-112.1007767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172640,"LEE CREEK NEAR MAGNA, UT",40.78085278,-112.1385944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172650,"KENNECOTT DRAIN NEAR MAGNA, UT",40.76022228,-112.1713337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172700,"VERNON CREEK NEAR VERNON, UT",39.97939105,-112.3802297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172726,"FAUST CREEK BELOW TOOELE CITY WELL NEAR VERNON, UT",40.1474452,-112.4449532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172727,"FAUST CREEK NEAR VERNON, UT",40.16050085,-112.4310639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172750,"OPHIR CREEK AT OPHIR, UTAH",40.37605695,-112.2418893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172765,"CLOVER CREEK ABOVE BIG HOLLOW, NEAR CLOVER, UT",40.33494346,-112.5282894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172791,"SETTLEMENT CREEK ABOVE RESERVOIR NEAR TOOELE, UT",40.50549997,-112.2905017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172794,"MIDDLE CANYON CREEK NEAR TOOELE, UTAH",40.53327775,-112.2788348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172795,"BOX ELDER WASH NEAR GRANTSVILLE, UT",40.4949426,-112.5319006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172800,"SOUTH WILLOW CREEK NEAR GRANTSVILLE, UT",40.496313,-112.5744182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172805,"NORTH WILLOW CREEK NR GRANTSVILLE, UTAH",40.5327197,-112.5727364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172860,"WARM CREEK NEAR GANDY, UT",39.45952778,-114.0237222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172870,"TROUT CREEK NEAR CALLAO, UT",39.74410784,-113.8899945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172875,"GRANITE CREEK NEAR CALLAO, UT",39.77771867,-113.8616608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172893,DEEP CR NR GOSHUTE UTAH,39.8832725,-113.998056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172903,"GREAT SALT LAKE,WEST POND,NR.WENDOVER,UTAH",40.96437568,-113.3222118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172920,"COTTON CREEK NEAR GROUSE CREEK, UTAH",41.7849188,-113.8422325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172921,"PINE CREEK NEAR GROUSE CREEK, UTAH",41.73714176,-113.8236207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172940,"DOVE CREEK NEAR PARK VALLEY, UTAH",41.79241955,-113.565559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172950,"FISHER CREEK NEAR PARK VALLEY, UTAH",41.85991915,-113.3605536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172952,"DUNN CREEK NEAR PARK VALLEY, UT",41.85851438,-113.3272356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172955,"INDIAN CREEK NR PARK VALLEY, UTAH",41.82825338,-113.2030484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172963,"W LOCOMOTIVE SPR AT LOCO. SPR NR SNOWVILLE, UTAH",41.72214509,-112.9360946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172964,"BAKER SPR AT LOCOMOTIVE SPR NR SNOWVILLE, UTAH",41.7149229,-112.9430392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172965,"BAR M SPR AT LOCOMOTIVE SPR NR SNOWVILLE, UTAH",41.70603428,-112.926372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172967,"OFF SPR AT LOCOMOTIVE SPR NR SNOWVILLE, UTAH",41.7032566,-112.9119271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172968,"SPARKS SPR AT LOCOMOTIVE SPR NR SNOWVILLE, UTAH",41.6971457,-112.8930376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10173450,"MAMMOTH CREEK ABV WEST HATCH DITCH, NEAR HATCH, UT",37.6227572,-112.5168773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10173600,MIDWAY CR NR HATCH UTAH,37.5194238,-112.7271605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10173700,"NAVAJO LAKE WEST OF DIKE, NR HATCH, UT",37.5166457,-112.7674395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10173800,"NAVAJO LAKE EAST OF DIKE, NR HATCH, UT",37.5166457,-112.7674395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10173900,"DUCK CREEK NR HATCH, UT",37.5166463,-112.7007709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10174000,"ASAY CR. ABV WEST FORK NR HATCH, UT",37.5499807,-112.5174323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10174500,"SEVIER RIVER AT HATCH, UT",37.65109086,-112.4302069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10176300,"PANGUITCH CREEK NEAR PANGUITCH, UTAH",37.7716435,-112.5374345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10180000,"SEVIER RIVER NEAR CIRCLEVILLE, UT",38.1041436,-112.3363172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10183500,"SEVIER RIVER NEAR KINGSTON, UT",38.20609038,-112.2077024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10183900,"EAST FORK SEVIER RIVER NEAR RUBYS INN, UT",37.57581584,-112.2657537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10184000,"TROPIC AND EF CANAL NEAR TROPIC, UTAH",37.66859389,-112.1426943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10184450,"E FK SEVIER RIVER NEAR ANTIMONY, UTAH",38.0499842,-111.9785277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10185000,"ANTIMONY CREEK NEAR ANTIMONY, UTAH",38.1013533,-111.8827047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10187300,"OTTER CREEK NEAR KOOSHAREM, UT",38.6110855,-111.8118583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10187500,"OTTER C AB. RES. NR. ANTIMONY, UTAH",38.24970589,-111.9660288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10188000,"OTTER CREEK RESERVOIR NEAR ANTIMONY, UT",38.17081678,-112.0243634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10189000,"EAST FORK SEVIER RIVER NEAR KINGSTON, UT",38.19636955,-112.1477005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10189001,COMBINED FLOW SEVIER R AND E FK SEVIER R,38.3233117,-112.1918684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10190500,"SEVIER RIVER NEAR JUNCTION, UTAH",38.23331298,-112.1840908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10191000,"PIUTE RESERVOIR NEAR MARYSVALE, UT",38.32386727,-112.1913128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10191500,"SEVIER RIVER BELOW PIUTE DAM, NEAR MARYSVALE, UT",38.32803395,-112.1877015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10194000,"SEVIER RIVER ABOVE CLEAR CREEK, NEAR SEVIER, UT",38.5721952,-112.2582608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10194200,"CLEAR CREEK ABOVE DIVERSIONS, NEAR SEVIER, UT",38.5794169,-112.2885399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10195000,"CLEAR CREEK AT SEVIER, UTAH",38.58191719,-112.2590944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10195500,"SEVIER RIVER AT SEVIER, UTAH",38.58052838,-112.2549275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10204200,"MILL CREEK NEAR GLENWOOD, UTAH",38.7502458,-111.9771462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10205000,"SEVIER RIVER NEAR SIGURD, UT",38.873298,-111.9540931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10205030,"SALINA CREEK NEAR EMERY, UT",38.9119141,-111.5304654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10205100,"SHEEP CREEK NEAR SALINA, UT",38.77802597,-111.680747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10205200,"WEST FORK SHEEP CREEK NEAR SALINA, UTAH",38.7894144,-111.6890809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10205300,"SHEEP CREEK AT MOUTH NEAR SALINA, UTAH",38.79996975,-111.6835254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10206000,"SALINA CREEK AT SALINA, UT",38.95662956,-111.8668697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10206001,"SEVIER RIVER BELOW SALINA CREEK NEAR SALINA, UT",38.96551807,-111.8815927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10208000,"SEVIER RIVER NEAR GUNNISON, UTAH",39.14996096,-111.8757605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10208500,"OAK CREEK NR. FAIRVIEW, UTAH",39.67385065,-111.4090753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210000,"PLEASANT CREEK NEAR MOUNT PLEASANT, UTAH",39.5430191,-111.3840722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210500,"SAN PITCH RIVER NEAR MT PLEASANT, UTAH",39.5463512,-111.5185253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211000,"TWIN CREEK NEAR MOUNT PLEASANT, UTAH",39.49163054,-111.4076844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10215500,"BIG HOLLOW AT FOUNTAIN GREEN, UTAH",39.62634886,-111.625754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10215700,"OAK CREEK NEAR SPRING CITY, UT",39.44774139,-111.4254632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10215900,"MANTI CREEK BLW DUGWAY CREEK, NR MANTI, UT",39.25912877,-111.579916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10216200,"GUNNISON RESERVOIR NEAR STERLING, UTAH",39.20635068,-111.7110319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10216210,"SAN PITCH RIVER NEAR STERLING, UTAH",39.20551736,-111.7110319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10216400,"TWELVEMILE CREEK NEAR MAYFIELD, UTAH",39.10051924,-111.6463063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10217000,"SEVIER RIV BLW SAN PITCH RIV NR GUNNISON, UT",39.1552387,-111.877705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10218500,"SEVIER BRIDGE RESERVOIR NEAR JUAB, UT",39.37218037,-112.0332666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10219000,"SEVIER RIVER NEAR JUAB, UT",39.37468029,-112.0396557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10219200,"CHICKEN CREEK NEAR LEVAN, UT",39.5521802,-111.8299276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10220000,"SEVIER RIVER NR MILLS, UTAH",39.56662014,-112.134106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10223500,"SEVIER RIVER AT LEMMINGTON, UT",39.5499519,-112.2841108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10224000,"SEVIER RIVER NEAR LYNNDYL, UT",39.48189754,-112.3938338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10224100,"OAK CREEK ABOVE LITTLE CREEK, NEAR OAK CITY, UT",39.356346,-112.2327174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
